MSN,YYYYMM,Description,Unit,Category,Pred
GEEIEUS,198413,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198501,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198502,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198503,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198504,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198505,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198506,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198507,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198508,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198509,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198510,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198511,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198512,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198513,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198601,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198602,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198603,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198604,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198605,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198606,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198607,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198608,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198609,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198610,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198611,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198612,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198613,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198701,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198702,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198703,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198704,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198705,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198706,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198707,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198708,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198709,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198710,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198711,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198712,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198713,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198801,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198802,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198803,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198804,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198805,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198806,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198807,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198808,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198809,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198810,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198811,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198812,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198813,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,Not Available
GEEIEUS,198901,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,198902,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.028
GEEIEUS,198903,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,198904,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,198905,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,198906,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,198907,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,198908,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,198909,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,198910,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,198911,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,198912,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,198913,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.363
GEEIEUS,199001,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199002,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,199003,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199004,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199005,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199006,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199007,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199008,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199009,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199010,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199011,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199012,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199013,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.384
GEEIEUS,199101,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199102,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199103,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199104,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199105,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199106,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199107,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199108,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199109,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199110,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199111,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199112,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199113,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.398
GEEIEUS,199201,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199202,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199203,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199204,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199205,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199206,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199207,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199208,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199209,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199210,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199211,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199212,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199213,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.4
GEEIEUS,199301,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,199302,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199303,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,199304,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199305,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,199306,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199307,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,199308,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,199309,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199310,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,199311,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,199312,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,199313,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.415
GEEIEUS,199401,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199402,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,199403,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199404,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199405,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199406,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199407,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199408,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199409,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199410,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199411,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199412,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,199413,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.384
GEEIEUS,199501,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.028
GEEIEUS,199502,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.025
GEEIEUS,199503,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.028
GEEIEUS,199504,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.027
GEEIEUS,199505,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.028
GEEIEUS,199506,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.027
GEEIEUS,199507,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.028
GEEIEUS,199508,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.028
GEEIEUS,199509,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.027
GEEIEUS,199510,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.028
GEEIEUS,199511,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.027
GEEIEUS,199512,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.028
GEEIEUS,199513,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.329
GEEIEUS,199601,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,199602,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.028
GEEIEUS,199603,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,199604,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,199605,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,199606,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,199607,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,199608,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,199609,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,199610,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,199611,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,199612,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,199613,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.36
GEEIEUS,199701,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199702,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,199703,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199704,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199705,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199706,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199707,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199708,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199709,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199710,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199711,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199712,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199713,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.374
GEEIEUS,199801,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199802,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,199803,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199804,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199805,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199806,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199807,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199808,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199809,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199810,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199811,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199812,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199813,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.375
GEEIEUS,199901,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199902,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,199903,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199904,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199905,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199906,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199907,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199908,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199909,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199910,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199911,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,199912,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,199913,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.381
GEEIEUS,200001,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200002,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,200003,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200004,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200005,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200006,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200007,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200008,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200009,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200010,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200011,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200012,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200013,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.362
GEEIEUS,200101,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200102,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.027
GEEIEUS,200103,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200104,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,200105,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200106,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,200107,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200108,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200109,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,200110,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200111,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,200112,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200113,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.353
GEEIEUS,200201,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200202,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,200203,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200204,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200205,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200206,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200207,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200208,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200209,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200210,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200211,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200212,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200213,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.372
GEEIEUS,200301,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200302,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.028
GEEIEUS,200303,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200304,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200305,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200306,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200307,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200308,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200309,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200310,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200311,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200312,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200313,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.371
GEEIEUS,200401,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200402,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200403,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200404,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200405,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200406,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200407,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200408,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200409,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200410,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200411,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200412,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200413,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.381
GEEIEUS,200501,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200502,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,200503,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200504,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200505,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200506,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200507,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200508,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200509,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200510,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200511,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
